MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage_was_missing,MasVnrArea_was_missing,BsmtQual_was_missing,BsmtCond_was_missing,BsmtExposure_was_missing,BsmtFinType1_was_missing,BsmtFinType2_was_missing,Electrical_was_missing,FireplaceQu_was_missing,GarageType_was_missing,GarageYrBlt_was_missing,GarageFinish_was_missing,GarageQual_was_missing,GarageCond_was_missing,TotalBsmtSF_log,1stFlrSF_log,LotArea_log,GrLivArea_log,LotFrontage_log,BsmtUnfSF_log,GarageArea_log,MasVnrArea_nonzero,BsmtFinSF1_nonzero,BsmtFinSF2_nonzero,2ndFlrSF_nonzero,LowQualFinSF_nonzero,BsmtFullBath_nonzero,BsmtHalfBath_nonzero,HalfBath_nonzero,Fireplaces_nonzero,WoodDeckSF_nonzero,OpenPorchSF_nonzero,EnclosedPorch_nonzero,3SsnPorch_nonzero,ScreenPorch_nonzero,PoolArea_nonzero,MiscVal_nonzero,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,HouseAge,YearsSinceRemod,Remodeled,TotalArea,HasLotFrontage,LogGrLivArea,LogTotalArea,LogLotArea,QualArea,SalePrice
60,80.0,9364,4,3,6,7,1969,1969,143.0,3,3,3,3,1,5,371.0,1,0.0,292,663,3,5,663,689.0,0.0,1352,0.0,0.0,1,1.0,4,1,3,7,7,0.0,4,1969.0,1,299,3,3,3,379.0,36.0,0.0,0.0,0.0,0.0,0.0,3,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,663.0,6.498282149476434,9.144734614878189,7.210079628170788,80.0,292.0,299.0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41,41,0,3666.0,1,7.210079628170788,8.207129168071326,9.144734614878189,8112,158000
60,51.0,8029,3,3,6,5,2005,2005,0.0,3,3,4,3,1,1,0.0,1,0.0,728,728,5,5,728,728.0,0.0,1456,0.0,0.0,2,1.0,3,1,4,8,7,0.0,4,2005.0,2,400,3,3,3,100.0,24.0,0.0,0.0,0.0,0.0,0.0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,728.0,6.591673732008658,8.990939806940807,7.284134806195205,51.0,728.0,400.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,4040.0,1,7.284134806195205,8.304247465078474,8.990939806940807,8736,176000
60,58.0,14054,3,3,7,5,2006,2006,0.0,4,3,4,3,3,1,0.0,1,0.0,879,879,5,5,879,984.0,0.0,1863,0.0,0.0,2,1.0,4,1,4,9,7,1.0,4,2006.0,3,660,3,3,3,100.0,17.0,0.0,0.0,0.0,0.0,0.0,11,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.0,6.779921907472252,9.550733483340633,7.530479995245536,58.0,879.0,660.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5265.0,1,7.530479995245536,8.569026340056254,9.550733483340633,13041,219210
75,65.0,8850,3,3,7,6,1916,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,815,815,5,5,815,875.0,0.0,1690,0.0,0.0,1,0.0,3,1,3,7,7,1.0,4,1916.0,1,225,3,3,3,0.0,0.0,329.1600000000001,0.0,0.0,0.0,0.0,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.0,6.704414354964107,9.088285725968877,7.43307534889858,65.0,815.0,225.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90,56,1,4420.0,1,7.43307534889858,8.394121193826242,9.088285725968877,11830,144000
20,70.0,9100,4,3,7,5,2001,2001,0.0,4,3,4,3,1,1,0.0,1,0.0,1212,1212,5,5,1212,0.0,0.0,1212,0.0,0.0,2,0.0,3,1,4,6,7,0.0,4,2001.0,2,573,3,3,3,356.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1212.0,7.10085190894405,9.116139576577355,7.10085190894405,70.0,1212.0,573.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,8,0,4209.0,1,7.10085190894405,8.345217926676428,9.116139576577355,8484,178000
20,75.0,11235,4,3,4,5,1963,1979,51.0,3,3,3,3,1,3,547.0,1,0.0,504,1051,4,5,1382,0.0,0.0,1382,0.0,0.0,1,1.0,3,1,3,6,7,1.0,1,1974.0,2,459,3,3,3,0.0,82.0,0.0,0.0,0.0,0.0,0.0,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.0,7.232010331664759,9.326878188224134,7.232010331664759,75.0,504.0,459.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,43,27,1,4274.0,1,7.232010331664759,8.360539381370861,9.326878188224134,5528,148000
20,71.0,9353,4,3,4,5,1970,1970,0.0,3,3,3,3,1,1,0.0,1,0.0,864,864,4,5,864,0.0,0.0,864,0.0,0.0,1,0.0,3,1,3,5,7,0.0,4,1972.0,1,280,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,864.0,6.762729506931879,9.143559338285831,6.762729506931879,71.0,864.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,36,0,2872.0,1,6.762729506931879,7.96311205897929,9.143559338285831,3456,116050
60,80.0,10400,4,3,7,5,1998,1998,0.0,3,3,4,3,3,1,0.0,1,0.0,866,866,5,5,866,913.0,0.0,1779,0.0,0.0,2,1.0,3,1,4,6,7,0.0,4,1998.0,2,546,3,3,3,198.0,36.0,0.0,0.0,0.0,0.0,0.0,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,866.0,6.7650389767805414,9.249657234353133,7.484368643286131,80.0,866.0,546.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,11,0,4970.0,1,7.484368643286131,8.511376306094673,9.249657234353133,12453,197900
50,50.0,6000,4,3,5,8,1925,1997,0.0,3,3,3,3,1,1,0.0,1,0.0,884,884,5,5,884,464.0,0.0,1348,1.0,0.0,1,0.0,3,1,3,5,7,1.0,2,1960.0,1,216,3,3,1,0.0,0.0,208.0,0.0,0.0,0.0,0.0,5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.0,6.785587645007929,8.699681400989514,7.207118856207756,50.0,884.0,216.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,84,12,1,3796.0,1,7.207118856207756,8.241966560231802,8.699681400989514,6740,117000
20,75.0,9750,4,3,7,5,2000,2001,171.0,4,3,4,3,1,1,0.0,1,0.0,1630,1630,5,5,1630,0.0,0.0,1630,0.0,0.0,2,0.0,3,1,4,6,7,1.0,3,2000.0,2,451,3,3,3,74.0,234.0,0.0,0.0,0.0,0.0,0.0,10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.0,7.396948602621014,9.18512512283512,7.396948602621014,75.0,1630.0,451.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9,8,1,5341.0,1,7.396948602621014,8.583355393669907,9.18512512283512,11410,213000
20,78.0,10140,4,3,5,6,1975,1975,0.0,3,3,4,3,1,5,788.0,1,0.0,268,1056,5,5,1074,0.0,0.0,1074,1.0,0.0,1,1.0,3,1,3,6,7,0.0,4,1975.0,2,495,3,3,3,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1056.0,6.980075940561763,9.224341891611996,6.980075940561763,78.0,268.0,495.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,0,3699.0,1,6.980075940561763,8.216088098632316,9.224341891611996,5370,153500
20,90.0,14684,3,3,7,7,1990,1991,234.0,4,3,4,3,2,5,485.0,4,177.0,1496,2158,4,5,2196,0.0,0.0,2196,0.0,0.0,2,0.0,3,1,4,7,7,1.0,3,1990.0,3,701,3,3,3,84.0,70.0,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158.0,7.69484807238461,9.59458184363272,7.69484807238461,90.0,1496.0,701.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,18,1,7251.0,1,7.69484807238461,8.889032571874742,9.59458184363272,15372,271900
20,66.5,8900,4,3,4,4,1966,1966,0.0,3,3,3,3,1,3,1056.0,1,0.0,0,1056,3,5,1056,0.0,0.0,1056,1.0,0.0,1,0.0,2,1,3,5,7,0.0,4,1966.0,1,384,3,3,3,0.0,42.0,0.0,0.0,0.0,0.0,0.0,11,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1056.0,6.963189985870238,9.093918908958932,6.963189985870238,66.5,0.0,384.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,40,40,0,3552.0,1,6.963189985870238,8.175547596021026,9.093918908958932,4224,107000
20,70.0,9135,4,3,6,5,2003,2003,120.0,4,3,4,3,3,6,340.0,1,0.0,1342,1682,5,5,1700,0.0,0.0,1700,1.0,0.0,2,0.0,3,1,4,7,7,0.0,4,2003.0,2,544,3,3,3,192.0,23.0,0.0,0.0,0.0,0.0,0.0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1682.0,7.438971592395862,9.119977931895791,7.438971592395862,70.0,1342.0,544.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,5626.0,1,7.438971592395862,8.635331719433278,9.119977931895791,10200,200000
20,70.0,7763,4,3,5,7,1962,1980,0.0,3,4,3,3,1,3,504.0,4,108.0,319,931,3,5,1283,0.0,0.0,1283,1.0,0.0,1,0.0,3,1,3,6,7,0.0,4,1980.0,2,506,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,931.0,7.157735484249907,8.957252944288902,7.157735484249907,70.0,319.0,506.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,46,28,1,4003.0,1,7.157735484249907,8.295049140435111,8.957252944288902,6415,140000
20,85.0,10182,3,3,8,5,2006,2006,420.0,4,3,5,3,2,6,1220.0,1,0.0,440,1660,5,5,1660,0.0,0.0,1660,1.0,0.0,2,0.0,3,1,4,8,7,1.0,4,2006.0,2,500,3,3,3,322.0,50.0,0.0,0.0,0.0,0.0,0.0,5,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660.0,7.415175109613295,9.228474942171665,7.415175109613295,85.0,440.0,500.0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5480.0,1,7.415175109613295,8.609042845046117,9.228474942171665,13280,290000
60,70.0,11218,4,3,6,5,1992,1992,0.0,4,3,4,3,1,1,0.0,1,0.0,1055,1055,5,5,1055,790.0,0.0,1845,0.0,0.0,2,1.0,3,1,4,8,7,1.0,3,1992.0,2,462,3,3,3,576.1999999999998,104.0,0.0,0.0,0.0,0.0,400.0,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.0,6.962243464266207,9.325364048544964,7.520776415062797,70.0,1055.0,462.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,18,0,5207.0,1,7.520776415062797,8.557951183888406,9.325364048544964,11070,189000
50,152.0,12134,3,2,8,7,1988,2005,0.0,4,3,4,3,3,6,427.0,1,0.0,132,559,4,5,1080,672.0,0.0,1752,0.0,0.0,2,0.0,4,1,3,8,7,0.0,4,1988.0,2,492,3,3,3,325.0,16.0,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,559.0,6.985641817639208,9.403849118160702,7.469083884921234,137.41000000000008,132.0,492.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,5,1,4555.0,1,7.469083884921234,8.424200324567073,9.403849118160702,14016,164000
30,50.0,9340,4,3,4,6,1941,1950,0.0,3,3,3,3,1,3,344.0,1,0.0,328,672,3,5,672,0.0,0.0,672,1.0,0.0,1,0.0,2,1,3,4,7,0.0,4,1941.0,1,234,3,3,1,0.0,113.0,0.0,0.0,0.0,0.0,0.0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,672.0,6.511745329644728,9.14216859187285,6.511745329644728,50.0,328.0,234.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,68,59,1,2250.0,1,6.511745329644728,7.719129840906732,9.14216859187285,2688,113000
80,71.0,10246,3,3,4,9,1965,2001,0.0,3,4,3,4,3,6,648.0,1,0.0,0,648,5,5,960,0.0,0.0,960,1.0,1.0,0,0.0,0,1,3,3,7,0.0,4,1965.0,1,364,3,3,3,88.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,648.0,6.8679744089702925,9.234740258799718,6.8679744089702925,71.0,0.0,364.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,41,5,1,2932.0,1,6.8679744089702925,7.983781068977451,9.234740258799718,3840,145000
